mG_th,lowG_range_1,lowG_range_2,lowG_range,min_mG_lpf[lowG_range],max_mG_lpf[lowG_range],mean_mG_lpf[lowG_range],std_mG_lpf[lowG_range],min_mG[lowG_range],max_mG[lowG_range],mean_mG[lowG_range],std_mG[lowG_range],min_gyro[lowG_range],max_gyro[lowG_range],mean_gyro[lowG_range],std_gyro[lowG_range],min_idx,mG_lpf[min_idx],mG[min_idx],gyro[min_idx],air_range_1,air_range_2,air_range,min_mG_lpf[air_range],max_mG_lpf[air_range],mean_mG_lpf[air_range],std_mG_lpf[air_range],min_mG[air_range],max_mG[air_range],mean_mG[air_range],std_mG[air_range],min_gyro[air_range],max_gyro[air_range],mean_gyro[air_range],std_gyro[air_range],liftoff_idx,mG_lpf[liftoff_idx],mG[liftoff_idx],gyro[liftoff_idx],touch_idx,mG_lpf[touch_idx],mG[touch_idx],gyro[touch_idx],landing_range_1,landing_range_2,landing_range,min_mG_lpf[landing_range],max_mG_lpf[landing_range],mean_mG_lpf[landing_range],std_mG_lpf[landing_range],min_mG[landing_range],max_mG[landing_range],mean_mG[landing_range],std_mG[landing_range],min_gyro[landing_range],max_gyro[landing_range],mean_gyro[landing_range],std_gyro[landing_range],full_jump_range,min_mG_lpf[full_jump_range],max_mG_lpf[full_jump_range],mean_mG_lpf[full_jump_range],std_mG_lpf[full_jump_range],min_mG[full_jump_range],max_mG[full_jump_range],mean_mG[full_jump_range],std_mG[full_jump_range],min_gyro[full_jump_range],max_gyro[full_jump_range],mean_gyro[full_jump_range],std_gyro[full_jump_range],impulse_idx,mG_lpf[impulse_idx],mG[impulse_idx],gyro[impulse_idx],distance,tests_passed,total_tests,confidence,run_sample_count,min_mG_lpf[full_range],max_mG_lpf[full_range],mean_mG_lpf[full_range],std_mG_lpf[full_range],min_mG[full_range],max_mG[full_range],mean_mG[full_range],std_mG[full_range],min_gyro[full_range],max_gyro[full_range],mean_gyro[full_range],std_gyro[full_range]
600,352539,352589,50,117.6468853397428,576.7588470915423,303.5012017027779,139.92220250358986,270.8228203087768,10335.22728342246,2571.562401059611,2025.6755311393101,26019.669482912344,499647.75132086803,151964.31496298814,110355.16602239225,352561,117.6468853397428,9070.640385331126,499647.75132086803,352553,352569,16,117.6468853397428,240.0080200615401,171.27586814998782,37.928088624712274,1035.352596944635,10335.22728342246,3898.6456245580043,2856.2884319715918,26019.669482912344,499647.75132086803,192648.41836700475,169883.2588888367,352553,214.076241395496,2469.6432940811515,54999.51272511421,352569,260.518059911533,1838.824352677547,127253.55044162815,352569,352619,50,260.518059911533,1366.04815496182,748.9252162650051,332.08803294564154,178.3255450012701,4346.245506181168,1953.4884767708331,1017.3678642082076,37370.560605910105,340328.697878977,117053.0786195199,55958.57621216326,66,117.6468853397428,1366.04815496182,608.8890106613644,381.02196834313406,178.3255450012701,10335.22728342246,2425.041724719239,1859.2449787337064,26019.669482912344,499647.75132086803,135379.22158860715,102069.62932353881,352586,541.560441763494,4346.245506181168,207834.18486861108,0.27604765411137017,7,15,46.666666666666664,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,352711,352720,9,365.87467886473524,538.5694896177998,442.54237014357744,64.03348431411061,1449.3878017977108,5166.158147017956,2833.9054183325284,1273.8492288035175,82948.729948083,280444.05163953826,185520.73543252246,65992.00677286113,352714,365.87467886473524,1903.5763709397108,274863.9827260021,352706,352724,18,365.87467886473524,1039.6607167997943,594.4131594842066,190.24397211011782,802.4400289118184,5259.29082671799,2817.1997217929556,1320.0572187837272,54290.900710892616,280444.05163953826,160369.96424848132,65084.06013462498,352706,1039.6607167997943,5259.29082671799,225758.0742742106,352724,682.8724364133857,3595.793514650139,97322.75992798396,352724,352774,50,306.31035381398164,2098.2744328481863,1230.8680981737662,650.7544900693249,501.27038611910837,8465.569384276523,2397.5168680666743,2221.903145354398,55634.500986348394,694326.5172813148,178579.01872155155,145872.83838483345,68,306.31035381398164,2098.2744328481863,1062.3947320500588,632.3023459276327,501.27038611910837,8465.569384276523,2508.6093881706897,2031.1536122128748,54290.900710892616,694326.5172813148,173758.9748904447,129738.39622041474,352761,2086.1767471921025,8465.569384276523,129281.28286801613,1.0272308780259591,7,15,46.666666666666664,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,352729,352740,11,306.31035381398164,575.1326858244529,408.2722450627643,86.61768633037038,505.3879697816322,1909.3700531850814,1163.6179082735393,442.1364453111565,68738.46739635675,141885.85588422828,109697.29145012186,22608.807482477983,352736,306.31035381398164,505.3879697816322,123800.57592757799,352728,352753,25,306.31035381398164,1591.6655285198592,754.9931545123696,405.83866693803634,505.3879697816322,1909.3700531850814,1169.1579392633298,366.0612968582224,55634.500986348394,141885.85588422828,96556.44317794655,24201.946632946296,352728,614.6442132168539,1896.5384256587051,99238.69658555578,352753,1670.4423990687512,529.4638797878473,100235.84488594886,352753,352803,50,336.1122351861421,2098.2744328481863,1191.0592627965054,654.0333496886515,501.27038611910837,8465.569384276523,2375.0739995551044,2199.1796053613534,45664.25735736868,694326.5172813148,198382.05319168602,147207.4141592436,75,306.31035381398164,2098.2744328481863,1045.7038933684607,618.3292998398558,501.27038611910837,8465.569384276523,1973.1019794578463,1895.281137982664,45664.25735736868,694326.5172813148,164440.1831871062,130176.90914568643,352761,2086.1767471921025,8465.569384276523,129281.28286801613,1.9850450686653178,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,352782,352794,12,336.1122351861421,577.7224901580022,436.5905852878032,80.03261392323556,601.307741510119,1835.1637529114398,1394.0674999802504,377.2903022414981,79112.14066121583,135930.48370398747,107637.64276390105,16990.797565078738,352787,336.1122351861421,1835.1637529114398,135930.48370398747,352779,352814,35,336.1122351861421,881.2505856259852,575.159906646629,128.70197103042062,601.307741510119,2095.7738427607114,1199.6382949980346,405.38231130263415,45664.25735736868,196872.18442431118,97158.26741228529,36149.64250781554,352779,881.2505856259852,2095.7738427607114,136634.63872678846,352814,480.7086798483403,1526.2843771722228,170416.0315228588,352814,352864,50,447.64372686090036,846.4103001622733,670.254187251414,138.17874529993404,621.5995495493863,8816.360133297641,3096.220274809426,2163.5477461472956,41348.25993920421,1380987.8340159263,243134.5867545019,219507.3771829037,85,336.1122351861421,881.2505856259852,631.0977187670906,142.27533372506855,601.307741510119,8816.360133297641,2315.2747537106175,1921.5649910503257,41348.25993920421,1380987.8340159263,183026.6905547656,184506.6167245996,352848,793.4933463858689,8816.360133297641,351899.64279606764,1.9649362431058177,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,352809,352830,21,447.64372686090036,584.3989527418737,503.2762732301683,44.59013941612904,644.9937984197987,8554.461642908922,3101.1510833919624,2117.7550233512,68082.83630989531,1380987.8340159263,278572.94530629314,292789.06868832547,352818,447.64372686090036,1305.850297698783,136018.53807477863,352787,352826,39,336.1122351861421,695.734427595273,544.8697808059413,102.29054461402825,644.9937984197987,8554.461642908922,1873.9529057845805,1697.6155507604126,45664.25735736868,1380987.8340159263,176156.709256702,238961.26333276977,352787,336.1122351861421,1835.1637529114398,135930.48370398747,352826,530.8592289718243,4795.150049789891,226106.97822048748,352826,352876,50,530.8592289718243,988.0883059047591,776.7941739648362,113.09609098726074,609.2035784530489,8816.360133297641,2614.2509277892404,1966.7662714601074,41348.25993920421,473452.00020699034,175215.81919518104,123624.44166006017,89,336.1122351861421,988.0883059047591,675.1643837041968,158.15397584274132,609.2035784530489,8816.360133297641,2289.8506709557378,1889.6827078068507,41348.25993920421,1380987.8340159263,175628.11933449912,183326.51704495965,352848,793.4933463858689,8816.360133297641,351899.64279606764,2.1396402537608474,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,385648,385662,14,502.3364441664111,579.3340046173861,530.9494298717709,24.891292947352692,274.4193870702287,1518.437683937013,750.503279527538,335.0500585048815,76697.09968440789,138684.4515437834,116094.43659132339,21931.365496548424,385655,502.3364441664111,477.7970280359642,138666.3073713294,385647,385663,16,502.3364441664111,601.0885391989646,538.9728469671517,31.578218906457025,274.4193870702287,1518.437683937013,715.0749585615872,328.15915138564156,61647.11266555799,138684.4515437834,112084.34597639568,24412.303753305143,385647,601.0885391989646,540.6181646966738,61647.11266555799,385663,610.0063838350804,902.9667767974634,46881.085738280424,385663,385713,50,610.0063838350804,1012.0072081759229,906.5527408696512,119.349455484299,134.98888843160387,4850.052680126269,1297.5997584443573,805.1324405867305,5088.3789167081495,252310.16190395504,59428.86462692727,49657.39811100007,66,502.3364441664111,1012.0072081759229,817.4424635599544,189.33403553239532,134.98888843160387,4850.052680126269,1156.3816251394435,761.2597259629547,5088.3789167081495,252310.16190395504,72193.82980255595,50217.02865789114,385667,694.4119380070329,4850.052680126269,126236.9411067933,0.8594452881345199,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,385866,385908,42,60.52666670085807,562.5445436973937,257.4563117130084,145.0378353023138,43.474130238568314,1882.139739764293,426.1957944812014,447.7580415963029,7029.687048510766,187852.5743768235,51553.37184098774,35608.792713198236,385882,60.52666670085807,112.14722466472365,64661.66406766841,385869,385903,34,60.52666670085807,437.66352391298767,204.47866366335472,102.76918295186123,43.474130238568314,875.3702073979899,264.1508208650206,173.66936897072193,7029.687048510766,65424.87753141002,41128.81057353731,15716.03694563848,385869,437.66352391298767,420.36412787011216,61979.41674459352,385903,390.25571612372,940.7746807817481,46768.12055235917,385903,385953,50,390.25571612372,1429.9286358393733,1093.8096377013028,321.8021730328484,671.203396892477,9813.420096989632,2305.4100808387616,1994.0114491063016,20109.62456138851,840670.8250558003,193008.6982696601,164040.39354455148,84,60.52666670085807,1429.9286358393733,733.8423386859428,506.42804370632734,43.474130238568314,9813.420096989632,1479.1860946589143,1839.2429433086231,7029.687048510766,840670.8250558003,131533.50563075324,147224.4234883758,385912,741.7084984693454,9813.420096989632,840670.8250558003,0.6835551769351346,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,387427,387451,24,454.6087626945522,583.179587001555,498.0490314501465,38.86624790943836,258.5401322812379,1075.1841702703775,484.56853693026454,200.530545513469,71289.18361154095,137893.58614525912,105035.07775696565,16151.156916916016,387439,454.6087626945522,301.8791148787872,106276.89918321856,387422,387455,33,454.6087626945522,698.3066158586597,535.5303392486442,71.88218286640576,258.5401322812379,2168.7503314120786,596.4149440184631,380.6521549082599,71289.18361154095,169053.24634564106,109621.31493526394,19537.743807200553,387422,698.3066158586597,264.60914572251653,113903.44419726737,387455,677.5880995549508,1740.7291575658749,182885.83460727625,387455,387505,50,677.5880995549508,1550.1246569770328,1177.4920035890311,255.01835183951536,599.7641203006395,4350.471928423398,1728.8480115388684,902.5180624220776,18885.086708829273,221823.10812897742,99779.08561884945,56252.463724412206,83,454.6087626945522,1550.1246569770328,922.2542334296003,374.08319683008466,258.5401322812379,4350.471928423398,1278.6035389102735,924.9037670146728,18885.086708829273,221823.10812897742,103692.26113019495,45620.16775291213,387476,1161.265237791614,4350.471928423398,84330.59527834486,1.7593297165236264,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,388234,388270,36,80.95495338836524,553.7436241696656,220.12337972589495,136.8511986449512,213.30025785263365,7523.97554488317,1448.0164454832852,1667.589939686398,52691.63690757766,467888.3048335361,124772.86472424699,93042.10615304048,388246,80.95495338836524,449.6454158556495,73003.18760163833,388238,388257,19,80.95495338836524,349.6703681281145,155.02708313464927,71.35496786635414,213.30025785263365,927.9466579496906,592.6243478616661,207.2613737732555,52691.63690757766,124789.11210518327,80775.76938684114,21248.353025108652,388238,349.6703681281145,742.1569914782182,124789.11210518327,388257,117.38228191593713,979.3926689535715,68027.54001138068,388257,388307,50,104.9538851335565,1587.601611112444,993.6472467898004,531.6015306154572,719.2788054711469,7523.97554488317,2120.238430473083,1328.2887554839247,18180.73980892967,467888.3048335361,129373.77075187501,90142.75502469011,69,80.95495338836524,1587.601611112444,762.7228538992516,588.6565529134931,213.30025785263365,7523.97554488317,1699.5910743916786,1325.1364731988033,18180.73980892967,467888.3048335361,115991.71240498163,80521.95994305017,388265,281.1978715547425,7523.97554488317,178644.23780239877,0.26741490892241215,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,389612,389670,58,443.20029236340554,594.5375960961785,526.3198459671538,48.84783490653854,265.8270114190806,10507.206479364531,4246.4414025681035,2421.08157664345,87123.9639823625,720546.6584475983,273649.07682994794,119599.8277883952,389657,443.20029236340554,4428.511036454578,157804.05096194457,389649,389665,16,443.20029236340554,483.15543083935785,457.7807723892406,12.720788619809776,1272.989395085442,8671.082400715612,4420.744588974954,2062.1719658041784,87123.9639823625,368246.2756091363,217090.36023238246,84401.9103407879,389649,478.8249452831116,3862.3746581604432,87123.9639823625,389665,495.87590388703353,8085.164747857646,182312.28208763117,389665,389715,50,495.87590388703353,1155.3304188686338,936.1198511783,217.77965703773802,928.1993320402681,9658.883320550052,3485.9319360594686,1950.1740274038832,32951.64032335871,675118.7333351076,155521.01626371598,114347.99563744437,66,443.20029236340554,1155.3304188686338,820.1588623809523,279.2691130222399,928.1993320402681,9658.883320550052,3712.5531852511012,2018.070669097041,32951.64032335871,675118.7333351076,170446.9178318776,111035.14480522013,389676,732.1468226020444,9658.883320550052,308180.76967909595,0.7315264516370532,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,390659,390684,25,431.7159979879582,591.3513299562563,482.50478372728736,46.829229122791176,222.26785642552997,3019.720020134317,1112.887460883072,721.6398682232217,13284.148448432816,97060.3703887431,53888.048827599334,21669.953335304344,390671,431.7159979879582,1728.8325540664719,67114.59677298226,390663,390682,19,431.7159979879582,518.5572386746603,460.41935344701636,26.253891061947822,229.0720410700529,2867.677980527102,1143.0853707902183,642.7236807697622,13284.148448432816,97060.3703887431,54887.38598116092,22825.600865955363,390663,500.53236322561196,920.0092390840431,33367.099064797345,390682,537.4805859251343,702.8470672913134,57624.585031043825,390682,390732,50,537.4805859251343,1284.668623316017,1062.5959842503667,250.04668989829858,243.31255619059203,6289.457687273204,2021.6519447924104,1254.9435262660481,11057.56302265558,221467.05714394635,81076.96819101015,47732.81658307972,69,431.7159979879582,1284.668623316017,896.7792308407486,343.29629996960085,229.0720410700529,6289.457687273204,1779.727815719343,1187.0085786223162,11057.56302265558,221467.05714394635,73865.34410424005,43947.22016979075,390689,712.049321121576,6289.457687273204,97114.62557205274,0.8746717740333635,10,15,66.66666666666666,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,423864,423887,23,476.266584356806,589.7788341889959,511.0457233820071,32.79975273513951,235.63955525335723,6764.436783650211,1980.2429051393863,1957.1616076308708,120577.08779034266,508838.53205118026,221722.8418654198,87677.15487187302,423875,476.266584356806,278.6772326545532,170719.38056354353,423866,423883,17,476.266584356806,550.1163265444831,496.4338164085031,20.73464605748237,235.63955525335723,6764.436783650211,1677.6342984836217,1973.8275854344406,120577.08779034266,508838.53205118026,203137.93995896415,82421.10685443759,423866,550.1163265444831,789.9436688777245,181706.6925019549,423883,517.8537209834967,4971.748786895814,333815.4976929621,423883,423933,50,517.8537209834967,1413.1202076274124,1051.6608628087965,272.555058705787,661.2911612897907,8556.600142579995,2863.475843024548,1851.1036644161375,27282.58418845253,398340.1095797409,145682.23149624665,80129.76468375539,67,476.266584356806,1413.1202076274124,910.7823584982743,337.51947490717146,235.63955525335723,8556.600142579995,2562.5906750067015,1952.4239284919151,27282.58418845253,508838.53205118026,160260.54558380178,84500.6745672276,423901,1021.252540822931,8556.600142579995,137619.16327314303,0.8375727249547014,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,425532,425557,25,474.87053214003254,593.9750192394051,516.166550308986,35.68723783629671,553.4166603925112,7221.584867603509,2931.518385768608,1759.2129245491062,105818.72471354018,405786.2083659325,205393.15961440152,78897.55283665637,425544,474.87053214003254,1498.8669053655165,125603.8578229188,425536,425552,16,474.87053214003254,539.5799552435486,494.33010304616033,18.649714541532976,553.4166603925112,7221.584867603509,2866.2135965740176,1843.0173273233854,105818.72471354018,405786.2083659325,204652.9713137812,84360.80877659157,425536,539.5799552435486,3625.662146422361,215942.8410482737,425552,516.1958326445664,6734.052717346368,139873.067457606,425552,425602,50,516.1958326445664,1318.676139139968,1009.505139144181,268.57425742030176,663.7725514059767,7625.555586316318,3189.5654130473376,2041.0982670837209,52963.96322028781,523119.31545298535,175902.16172767346,80295.72171374646,66,474.87053214003254,1318.676139139968,884.6142213022367,321.67190447439003,553.4166603925112,7625.555586316318,3111.1770939022895,1999.6926391282636,52963.96322028781,523119.31545298535,182872.05496066928,82228.21041895771,425564,758.0279030119559,7625.555586316318,135954.29121583473,0.7858517712704974,9,15,60.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,465635,465645,10,529.5201410395049,598.2349545734121,550.5853973395946,20.962797675407135,539.1929153837242,1313.6898416292943,927.8881369358429,296.32769923469937,154062.5259432027,255284.08822329683,199435.52100344462,33485.00936366322,465640,529.5201410395049,1215.3822443988558,232120.1372134697,465632,465648,16,529.5201410395049,700.0814213339413,581.2732842692178,49.30094041685849,474.26785680667837,1675.3423530729474,920.2368681744354,363.3162967064744,138990.689256511,272682.57186699705,195377.5582856823,43351.88115381877,465632,700.0814213339413,985.7550405653526,186826.48554206654,465648,654.7210439682805,392.42578916274095,140290.39133169455,465648,465698,50,654.7210439682805,1572.0174807365927,1294.6095265612605,285.3443168968402,215.00232556881798,7291.585972886832,2319.841727980909,1604.0620801947011,28566.861920764066,484407.5158376468,161035.49257444788,88790.63886077725,66,529.5201410395049,1572.0174807365927,1121.6795284298562,394.6194951951566,215.00232556881798,7291.585972886832,1980.5435801490364,1530.037157355341,28566.861920764066,484407.5158376468,169360.84183777735,81515.43185671803,465661,1125.324739199811,7291.585972886832,227105.09417448126,0.9203442467851634,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,465924,465932,8,554.8898999118883,586.8917653251635,566.2321432467835,10.358904121731676,246.04064704840945,583.8501520082015,473.74019657058466,117.32796407192863,27484.33917706591,76014.10198114558,54811.16275550673,15297.620726418572,465928,554.8898999118883,534.5147331926408,76014.10198114558,465919,465936,17,554.8898999118883,711.1624028290139,604.7500648124167,45.65832565202233,224.67977212023337,583.8501520082015,430.2447261680989,120.71431643667178,27484.33917706591,141663.20799699548,72713.23625523699,29377.638400592616,465919,711.1624028290139,295.8952517361507,92688.06233814578,465936,677.55028622231,546.981718158843,123635.6162276874,465936,465986,50,677.55028622231,999.9272727109462,922.0004112199314,78.18855331442792,309.6498021959646,7378.440214571098,1951.5870155210991,1428.7761899084996,9131.177361107384,504862.8911892812,129846.43165586611,103218.64804500436,67,554.8898999118883,999.9272727109462,841.5040546687709,155.39967485957675,224.67977212023337,7378.440214571098,1565.5747928494422,1401.9210117614705,9131.177361107384,504862.8911892812,115349.94924078112,93743.67713444213,465942,847.1144979742334,7378.440214571098,273006.1563408415,1.0200523748555088,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,466445,466463,18,444.7108944673779,576.8734287650778,492.675974384168,42.07008743728159,253.62965126341203,3541.279288618733,1528.510228479901,790.4035068587082,26200.019083962514,107948.17089696333,76226.58357853013,24830.97193136978,466454,444.7108944673779,1247.4730458009903,89492.52929714302,466446,466466,20,444.7108944673779,670.0608050773207,509.41551199788427,63.422498679756124,253.62965126341203,3541.279288618733,1412.0475998090515,793.3116511645953,26200.019083962514,107948.17089696333,75633.92655647697,23222.265364288825,466446,551.81593263969,3541.279288618733,62954.44464054941,466466,711.7881706365197,222.96860765587607,61625.36977576686,466466,466516,50,711.7881706365197,1397.9136971932512,1136.8006709463632,198.25186659543812,222.96860765587607,6095.322550940188,2178.646458154883,1388.0241029496513,16194.224279044674,290269.57487825,112520.45680109569,62499.66644129202,70,444.7108944673779,1397.9136971932512,957.5477683896548,330.9870289933746,222.96860765587607,6095.322550940188,1959.6182129132162,1294.5642023107716,16194.224279044674,290269.57487825,101981.44815977608,56761.81569712964,466473,1042.1138393264923,6095.322550940188,77495.02693721707,1.0294890047112222,11,15,73.33333333333333,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,466835,466854,19,444.2051628736714,577.6014185423926,490.40902007882113,41.086061740116484,141.0921684573598,2621.6294551290043,780.5378443483738,632.1162783297609,16657.352730851322,187598.75932425566,64427.30490921031,43163.871991441396,466845,444.2051628736714,480.984407231669,52424.43895741756,466837,466853,16,444.2051628736714,531.2209346772851,477.0134381019345,29.06079067904772,141.0921684573598,2621.6294551290043,662.569713725226,537.0285136322578,16657.352730851322,104460.85247593952,52248.15774316055,23811.441838868377,466837,529.6170233951754,616.3748859257652,101532.60510791595,466853,555.6014348032024,521.5601595214113,44539.091818311696,466853,466903,50,555.6014348032024,1366.1805212968877,1111.67807444072,251.14432182791452,521.5601595214113,6405.8662958260375,1801.6300420108466,1103.0907722050777,10153.861334487487,423837.00558115495,118722.2915217253,78974.51182394524,66,444.2051628736714,1366.1805212968877,957.8199807828325,349.2329374838282,141.0921684573598,6405.8662958260375,1525.4942048506962,1109.0647537166794,10153.861334487487,423837.00558115495,102607.34999964898,75325.73416545423,466860,770.3436786417807,6405.8662958260375,258208.519030647,0.7618640923413079,12,15,80.0,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,496089,496139,50,84.9683298889387,595.8268403430792,316.63396444994186,124.96376377403168,302.1009764962702,10909.612504575953,1365.7205526477892,2344.3606574235578,115227.42078168721,737707.151178569,206367.80960864056,115898.67753055629,496127,84.9683298889387,754.3778893896613,238037.69407385882,496088,496135,47,84.9683298889387,652.023865674352,309.6691884709262,128.24890771956592,302.1009764962702,1292.2940841774368,681.0249373477315,216.1544282178319,115227.42078168721,238037.69407385882,175569.14585303556,36313.10086798265,496088,652.023865674352,624.2227166644931,133375.6641970341,496135,420.2532545689865,8490.079446035827,322589.6590097085,496135,496185,50,420.2532545689865,1711.8058414582315,1203.3862577730583,424.09626645488754,707.1810235010552,10909.612504575953,3535.59207984645,2608.2966596855995,16943.615316690826,737707.151178569,219825.1356897968,164870.25328713015,97,84.9683298889387,1711.8058414582315,770.3480901730561,547.8788340800244,302.1009764962702,10909.612504575953,2152.451299460473,2358.948641261763,16943.615316690826,737707.151178569,198381.51174827327,123042.8892602113,496137,503.982688319774,10909.612504575953,737707.151178569,1.4224340626948875,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,496314,496328,14,519.23607669181,596.152989265203,544.8226657611427,23.343129854950664,192.85486771144772,1221.5318252096422,533.8184245962437,287.61450562740845,141465.63575653275,202127.97876592938,169544.18761372156,15741.130721875743,496321,519.23607669181,431.2145637614759,170640.27367535484,496313,496333,20,519.23607669181,703.8344597982846,573.6903018900392,52.35943216482321,192.85486771144772,1221.5318252096422,528.2253466766851,259.81528655623003,141465.63575653275,209468.28351805435,170885.60916743724,17970.361000099307,496313,618.4224525680308,867.9665892187326,209468.28351805435,496333,738.375098972864,495.8507840066404,145638.78089300252,496333,496383,50,738.375098972864,1767.0827953222765,1446.265366896061,309.373680236523,425.6254221730652,7073.149439959543,2390.6996345693474,1728.8696472753488,44618.397550786154,267254.0046472644,138712.91863823464,52814.86265117511,70,519.23607669181,1767.0827953222765,1196.9582054657694,473.85040637408775,192.85486771144772,7073.149439959543,1858.5641237428724,1691.8038887341195,44618.397550786154,267254.0046472644,147905.11593229257,47916.00527021324,496340,1028.03421049045,7073.149439959543,220906.6694330436,1.1544102052214655,13,15,86.66666666666667,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
600,496493,496507,14,523.2632201857003,591.2126399498205,545.3070324924163,20.350167789826777,170.51979357247652,3196.6609141415047,981.2787823384481,891.877446684129,154760.77086910623,261809.2551839984,216811.0297531515,23500.394196226473,496500,523.2632201857003,270.27023513513285,214749.70966220187,496490,496536,46,523.2632201857003,1107.4432028207236,759.1797831952846,200.20487107971454,170.51979357247652,3196.6609141415047,1161.9930318784855,669.8007964382566,47057.49674600212,261809.2551839984,164296.9812144659,61175.27797691289,496490,672.1045996842752,920.2575726393128,179687.72300855725,496536,1122.263669298521,781.8989704559023,82832.0384875321,496536,496586,50,1122.263669298521,1907.7280108245968,1598.6845631023346,251.41690511502807,215.54349909009085,7872.697377646368,2020.4080041064988,1596.2444665346193,44394.902860576236,288212.8251830581,114745.88496455236,49469.88295621602,96,523.2632201857003,1907.7280108245968,1196.4218560635395,477.5083750829435,170.51979357247652,7872.697377646368,1609.084163247243,1313.7544399558037,44394.902860576236,288212.8251830581,138489.1185843026,60668.12915527644,496567,1891.6832691146785,7872.697377646368,122483.03882579008,3.530188255798059,8,15,53.333333333333336,1446198,33.70552916890613,2380.977328312596,1035.2924278395576,134.9967412664973,25.39685019840059,12298.064685144569,1122.573570973559,535.1669337560238,0.0,1849689.410928224,26254.715037325757,49202.663970773785
